Majority_code,booked_days,order_price_paid,sum_kids,sum_adults,private,group,family,cat_1,cat_2,cat_3,cat_4,cat_5,cat_6,cat_7,cat_8,cat_9,cat_10,cat_11,cat_12,cat_13,cat_14,cat_15,cat_16,cat_17,cat_18
125,0.0,0.568,0.5,0.5,0.2180687558289926,0.2180687558289926,0.5638624883420148,0.0439422741317253,0.11362196267470694,0.11362196267470694,0.0439422741317253,0.0439422741317253,0.0439422741317253,0.0439422741317253,0.0439422741317253,0.0439422741317253,0.0439422741317253,0.0439422741317253,0.0439422741317253,0.0439422741317253,0.0439422741317253,0.0439422741317253,0.0439422741317253,0.11362196267470694,0.0439422741317253
127,0.0,0.2,0.0,1.0,0.5638624883420148,0.2180687558289926,0.2180687558289926,0.05105763423406796,0.05105763423406796,0.05105763423406796,0.05105763423406796,0.05105763423406796,0.05105763423406796,0.05105763423406796,0.05105763423406796,0.05105763423406796,0.13202021802084493,0.05105763423406796,0.05105763423406796,0.05105763423406796,0.05105763423406796,0.05105763423406796,0.05105763423406796,0.05105763423406796,0.05105763423406796
130,9.11111111111111,0.8924444444444445,0.15151515151515152,0.8484848484848485,0.29491180749855306,0.37175485916811357,0.3333333333333333,0.05105763423406796,0.05105763423406796,0.05105763423406796,0.05105763423406796,0.05105763423406796,0.05105763423406796,0.05105763423406796,0.05105763423406796,0.05105763423406796,0.0690493195200184,0.05105763423406796,0.05105763423406796,0.05105763423406796,0.1140285327348945,0.05105763423406796,0.05105763423406796,0.05105763423406796,0.05105763423406796
133,0.6666666666666666,0.5499999999999999,0.0,1.0,0.5638624883420148,0.21806875582899257,0.21806875582899257,0.05105763423406796,0.05105763423406796,0.05105763423406796,0.05105763423406796,0.10503269009191928,0.05105763423406796,0.05105763423406796,0.05105763423406796,0.05105763423406796,0.07804516216299362,0.05105763423406796,0.05105763423406796,0.05105763423406796,0.05105763423406796,0.05105763423406796,0.05105763423406796,0.05105763423406796,0.05105763423406796
134,0.0,1.5037600000000002,0.03333333333333333,0.9666666666666666,0.35638624883420145,0.35638624883420145,0.28722750233159705,0.051057634234067964,0.051057634234067964,0.051057634234067964,0.051057634234067964,0.08344266774877876,0.051057634234067964,0.051057634234067964,0.051057634234067964,0.051057634234067964,0.06725015099142335,0.051057634234067964,0.051057634234067964,0.051057634234067964,0.08344266774877875,0.051057634234067964,0.051057634234067964,0.051057634234067964,0.051057634234067964
135,0.375,0.651425,0.125,0.875,0.39096562208550373,0.30451718895724816,0.30451718895724816,0.05010159790782687,0.05010159790782687,0.05010159790782687,0.05010159790782687,0.07034224385452112,0.05010159790782687,0.05010159790782687,0.06022192088117399,0.06882624781734378,0.06022192088117399,0.06882624781734378,0.05010159790782687,0.05010159790782687,0.0703422438545211,0.05010159790782687,0.05010159790782687,0.05010159790782687,0.05010159790782687
144,1.0,0.5965,0.125,0.875,0.47741405521375924,0.2180687558289926,0.30451718895724816,0.047499954182896625,0.08233979845438745,0.08233979845438745,0.047499954182896625,0.06774060012959088,0.047499954182896625,0.047499954182896625,0.047499954182896625,0.047499954182896625,0.06774060012959088,0.047499954182896625,0.047499954182896625,0.047499954182896625,0.047499954182896625,0.047499954182896625,0.047499954182896625,0.08233979845438745,0.047499954182896625
146,3.8333333333333335,1.1376,0.03333333333333333,0.9666666666666667,0.27570104458116296,0.4485979108376741,0.27570104458116296,0.05042027668324056,0.05042027668324056,0.0629033766229185,0.05042027668324056,0.05042027668324056,0.05042027668324056,0.05042027668324056,0.0629033766229185,0.05042027668324056,0.05042027668324056,0.05042027668324056,0.05042027668324056,0.05042027668324056,0.10439533254109189,0.05042027668324056,0.05042027668324056,0.0639140406477034,0.05042027668324056
147,1.6,0.7472,0.18571428571428572,0.8142857142857143,0.35638624883420145,0.2180687558289926,0.4255449953368059,0.051057634234067964,0.051057634234067964,0.051057634234067964,0.051057634234067964,0.051057634234067964,0.051057634234067964,0.051057634234067964,0.051057634234067964,0.051057634234067964,0.08344266774877875,0.051057634234067964,0.051057634234067964,0.051057634234067964,0.09963518450613414,0.051057634234067964,0.051057634234067964,0.051057634234067964,0.051057634234067964
148,0.0,0.808,0.25,0.75,0.2180687558289926,0.2180687558289926,0.5638624883420148,0.05105763423406796,0.05105763423406796,0.05105763423406796,0.05105763423406796,0.05105763423406796,0.05105763423406796,0.05105763423406796,0.05105763423406796,0.05105763423406796,0.05105763423406796,0.05105763423406796,0.05105763423406796,0.05105763423406796,0.13202021802084493,0.05105763423406796,0.05105763423406796,0.05105763423406796,0.05105763423406796
153,0.0,1.407,0.3214285714285714,0.6785714285714286,0.2180687558289926,0.2180687558289926,0.5638624883420148,0.05105763423406796,0.05105763423406796,0.05105763423406796,0.05105763423406796,0.05105763423406796,0.05105763423406796,0.05105763423406796,0.05105763423406796,0.05105763423406796,0.05105763423406796,0.05105763423406796,0.05105763423406796,0.05105763423406796,0.13202021802084493,0.05105763423406796,0.05105763423406796,0.05105763423406796,0.05105763423406796
154,0.0,0.305425,0.0625,0.9375,0.520638271777887,0.2180687558289926,0.2612929723931204,0.05105763423406796,0.05105763423406796,0.05105763423406796,0.05105763423406796,0.05105763423406796,0.05105763423406796,0.05105763423406796,0.05105763423406796,0.05105763423406796,0.05105763423406796,0.05105763423406796,0.05105763423406796,0.05105763423406796,0.1117795720741507,0.05105763423406796,0.05105763423406796,0.0712982801807622,0.05105763423406796
157,0.3333333333333333,0.6,0.0,1.0,0.5638624883420148,0.21806875582899257,0.21806875582899257,0.04741113243163229,0.07063769527929283,0.07063769527929283,0.04741113243163229,0.07439866036055794,0.04741113243163229,0.04741113243163229,0.04741113243163229,0.07237733231098817,0.04741113243163229,0.07237733231098817,0.04741113243163229,0.04741113243163229,0.04741113243163229,0.04741113243163229,0.04741113243163229,0.07063769527929283,0.04741113243163229
158,4.578616352201258,0.7037169811320755,0.15787354678864113,0.8421264532113589,0.3420325467298873,0.3050608897945328,0.35290656347557986,0.05368810151983485,0.0547952427333643,0.056449720852148375,0.049372281613922736,0.052827572224708484,0.04984334198900492,0.051294661379337705,0.06296645201983747,0.05997690685926836,0.0829918592680579,0.05812548869916027,0.049372281613922736,0.04988148025409114,0.06415150958182678,0.049372281613922736,0.049372281613922736,0.05512785726940919,0.05039067889425955
159,3.5,0.544,0.0,1.0,0.5638624883420148,0.2180687558289926,0.2180687558289926,0.047233488929103604,0.08468278874813742,0.047233488929103604,0.047233488929103604,0.047233488929103604,0.047233488929103604,0.047233488929103604,0.08468278874813742,0.08468278874813742,0.047233488929103604,0.08468278874813742,0.047233488929103604,0.047233488929103604,0.047233488929103604,0.047233488929103604,0.047233488929103604,0.047233488929103604,0.047233488929103604
160,0.0,0.5,0.0,1.0,0.5638624883420148,0.2180687558289926,0.2180687558289926,0.0439422741317253,0.11362196267470694,0.11362196267470694,0.0439422741317253,0.0439422741317253,0.0439422741317253,0.0439422741317253,0.0439422741317253,0.0439422741317253,0.0439422741317253,0.0439422741317253,0.0439422741317253,0.0439422741317253,0.0439422741317253,0.0439422741317253,0.0439422741317253,0.11362196267470694,0.0439422741317253
161,9.0,1.4106,0.5714285714285714,0.42857142857142855,0.2180687558289926,0.2180687558289926,0.5638624883420148,0.05105763423406796,0.05105763423406796,0.05105763423406796,0.05105763423406796,0.05105763423406796,0.05105763423406796,0.05105763423406796,0.05105763423406796,0.05105763423406796,0.05105763423406796,0.05105763423406796,0.05105763423406796,0.05105763423406796,0.13202021802084493,0.05105763423406796,0.05105763423406796,0.05105763423406796,0.05105763423406796
166,0.7073170731707317,0.7170975609756097,0.03902439024390244,0.9609756097560975,0.4626545666308864,0.28554070363641154,0.25180472973270207,0.0644854578719991,0.053270106164228906,0.053270106164228906,0.04987109696701029,0.07159276578785288,0.04987109696701029,0.07238424653412368,0.06171927996019717,0.05169789208013388,0.05974458279466602,0.05169789208013388,0.04987109696701029,0.04987109696701029,0.05579518846360373,0.04987109696701029,0.04987109696701029,0.055244803329760055,0.04987109696701029
167,0.9375,0.618625,0.0625,0.9375,0.43418983864963145,0.2829050806751843,0.2829050806751843,0.059019212856188906,0.049656887901430455,0.05901921285618891,0.049656887901430455,0.0698975338481247,0.049656887901430455,0.0644583733521568,0.06805535586750448,0.0540118684353668,0.06483737236145114,0.0540118684353668,0.049656887901430455,0.049656887901430455,0.059777210874777574,0.049656887901430455,0.049656887901430455,0.049656887901430455,0.049656887901430455
171,5.82,0.7363719999999999,0.11592857142857144,0.8840714285714286,0.4324608699870664,0.2664798783808157,0.30105925163211794,0.0574876818238672,0.05416170171156686,0.054057323489665146,0.049876542177086244,0.06432852757573192,0.049876542177086244,0.0513745141698476,0.05865561768985093,0.05576405192622994,0.07717816275971451,0.05426607993346859,0.049876542177086244,0.049876542177086244,0.06746265270530127,0.049876542177086244,0.049876542177086244,0.05288938762368142,0.05311504552855733
172,7.642857142857143,0.6352428571428571,0.16071428571428573,0.8392857142857143,0.3168669651184275,0.31686696511842755,0.36626606976314496,0.05054939422675776,0.05054939422675776,0.05552651483697074,0.05054939422675776,0.06211547762486876,0.05054939422675776,0.06211547762486876,0.05054939422675776,0.05054939422675776,0.07287563993413723,0.05054939422675776,0.05054939422675776,0.05054939422675776,0.08444172333224823,0.05054939422675776,0.05054939422675776,0.05054939422675776,0.056332435925813266
177,3.925925925925926,0.848725925925926,0.043209876543209874,0.95679012345679,0.44859791083767403,0.29491180749855306,0.25649028166377286,0.05024730050019337,0.05024730050019337,0.06095680332841923,0.05024730050019337,0.07723482842911901,0.05024730050019337,0.053245914714518436,0.06479118756080322,0.05024730050019337,0.06440460155375981,0.05024730050019337,0.05024730050019337,0.05024730050019337,0.07040182998240996,0.05024730050019337,0.05024730050019337,0.05024730050019337,0.05624452892884351
178,0.16666666666666666,0.7167333333333333,0.303988603988604,0.696011396011396,0.3333333333333333,0.2180687558289926,0.4485979108376741,0.0539735596960606,0.0539735596960606,0.05368362019077804,0.04981252638283462,0.04981252638283462,0.04981252638283462,0.06296940233903582,0.0539735596960606,0.058134593009286584,0.07167530547672847,0.058134593009286584,0.04981252638283462,0.04981252638283462,0.0806711481197037,0.04981252638283462,0.04981252638283462,0.05431044770432222,0.04981252638283462
179,8.676470588235293,0.7702705882352942,0.058823529411764705,0.9411764705882353,0.4113064298803874,0.3096023909059691,0.27909117921364357,0.05464518735723712,0.05226393489292015,0.05006103490356522,0.05006103490356522,0.07592296215094026,0.05006103490356522,0.05702643982155409,0.05431333749712549,0.06312493745454521,0.06196729722515006,0.061075534850339876,0.05006103490356522,0.05244228736788219,0.0595860447608331,0.05006103490356522,0.05006103490356522,0.05720479229651613,0.05006103490356522
182,0.0,0.711,0.0,1.0,0.5638624883420148,0.2180687558289926,0.2180687558289926,0.12213208856717125,0.047233488929103604,0.047233488929103604,0.047233488929103604,0.047233488929103604,0.047233488929103604,0.047233488929103604,0.12213208856717125,0.047233488929103604,0.047233488929103604,0.047233488929103604,0.047233488929103604,0.047233488929103604,0.047233488929103604,0.047233488929103604,0.047233488929103604,0.047233488929103604,0.047233488929103604
184,6.444444444444445,0.9550222222222222,0.037037037037037035,0.9629629629629629,0.4485979108376741,0.29491180749855306,0.25649028166377286,0.0490515380663291,0.0490515380663291,0.0490515380663291,0.0490515380663291,0.10302659392418041,0.0490515380663291,0.0490515380663291,0.06453591329810279,0.07285797992455476,0.0490515380663291,0.07285797992455476,0.0490515380663291,0.0490515380663291,0.0490515380663291,0.0490515380663291,0.0490515380663291,0.0490515380663291,0.0490515380663291
187,1.75,0.811225,0.17083333333333334,0.8291666666666666,0.34774140552137595,0.2612929723931204,0.3909656220855037,0.059702931944145596,0.05502176946676637,0.05034060698938714,0.05034060698938714,0.06552109144940782,0.05034060698938714,0.059702931944145596,0.05502176946676637,0.05034060698938714,0.060460929962734264,0.05034060698938714,0.05034060698938714,0.05034060698938714,0.08576173739610207,0.05034060698938714,0.05034060698938714,0.05034060698938714,0.0554007684760607
188,0.0,0.948,0.0,1.0,0.5638624883420148,0.2180687558289926,0.2180687558289926,0.05105763423406796,0.05105763423406796,0.05105763423406796,0.05105763423406796,0.09153892612745644,0.05105763423406796,0.05105763423406796,0.05105763423406796,0.05105763423406796,0.05105763423406796,0.05105763423406796,0.05105763423406796,0.05105763423406796,0.09153892612745644,0.05105763423406796,0.05105763423406796,0.05105763423406796,0.05105763423406796
189,2.0,0.8015888888888889,0.018518518518518517,0.9814814814814815,0.41017638500289383,0.35254409625072347,0.2372795187463827,0.047989275481616786,0.07179571733984244,0.06763468402661647,0.047989275481616786,0.056648230116330384,0.047989275481616786,0.047989275481616786,0.05631134210806875,0.06463340873452071,0.07047888208905483,0.06463340873452071,0.047989275481616786,0.047989275481616786,0.047989275481616786,0.047989275481616786,0.047989275481616786,0.06797157203487808,0.047989275481616786
190,0.0,0.40790000000000004,0.0,1.0,0.3909656220855037,0.3909656220855037,0.2180687558289926,0.05105763423406796,0.05105763423406796,0.05105763423406796,0.05105763423406796,0.05105763423406796,0.05105763423406796,0.05105763423406796,0.05105763423406796,0.05105763423406796,0.09153892612745644,0.05105763423406796,0.05105763423406796,0.05105763423406796,0.05105763423406796,0.05105763423406796,0.05105763423406796,0.09153892612745644,0.05105763423406796
191,0.05263157894736842,0.5828842105263158,0.23157894736842108,0.7684210526315789,0.3636661168871072,0.23626842596125694,0.40006545715163583,0.06541686483499007,0.04964873859539688,0.04964873859539688,0.04964873859539688,0.05753280171519348,0.05753280171519348,0.06541686483499007,0.05785195877565186,0.053590770155295175,0.06669349307682361,0.04964873859539688,0.04964873859539688,0.053909927215753564,0.062432304456466935,0.04964873859539688,0.04964873859539688,0.06243230445646692,0.04964873859539688
193,8.31578947368421,0.7780421052631579,0.06578947368421052,0.9342105263157895,0.4546644675484288,0.2726677662257856,0.2726677662257856,0.05177440491863511,0.047832373358736816,0.06983648553020469,0.047832373358736816,0.051499725387314794,0.047832373358736816,0.07308034802041853,0.051499725387314794,0.059383788507111394,0.07409767415056139,0.0557164364785334,0.047832373358736816,0.047832373358736816,0.07835886277091807,0.047832373358736816,0.047832373358736816,0.0520935619790935,0.047832373358736816
197,1.3448275862068966,0.848103448275862,0.13103448275862067,0.8689655172413793,0.4326993484232822,0.25384052126137424,0.31346013031534353,0.06655439571303157,0.05105813371894861,0.04847542338660144,0.04847542338660144,0.059253610969474284,0.04847542338660144,0.06655439571303157,0.06643271416172676,0.0711799290230618,0.05126723662062823,0.06619447080992219,0.04847542338660144,0.04847542338660144,0.06522630279076219,0.04847542338660144,0.04847542338660144,0.04847542338660144,0.04847542338660144
198,7.308724832214765,0.8161664429530201,0.1590683924576542,0.8409316075423457,0.3689183706836667,0.28537089168723184,0.3457107376291015,0.05908342824228944,0.05216435881566206,0.05730849689601641,0.04928841281936634,0.057755209160688804,0.04928841281936634,0.05673284393627937,0.06379494365520824,0.058091382053055036,0.0756240996761254,0.05618576013851133,0.04928841281936634,0.049831785864915185,0.0631265196285021,0.04928841281936634,0.04928841281936634,0.05294057587990224,0.05091853195601286
200,2.0,0.4378,0.0,1.0,0.49470374183941035,0.28722750233159705,0.2180687558289926,0.048211490193130896,0.07608336561032356,0.07608336561032356,0.048211490193130896,0.06440400695048629,0.048211490193130896,0.048211490193130896,0.08059652370784168,0.048211490193130896,0.048211490193130896,0.048211490193130896,0.048211490193130896,0.048211490193130896,0.048211490193130896,0.048211490193130896,0.048211490193130896,0.07608336561032356,0.048211490193130896
202,0.125,0.67425,0.0,1.0,0.520638271777887,0.2612929723931204,0.2180687558289926,0.049212177895034036,0.058574502849792494,0.049212177895034036,0.049212177895034036,0.0882831078829481,0.049212177895034036,0.049212177895034036,0.0672844639176652,0.0672844639176652,0.05933250086838116,0.058574502849792494,0.049212177895034036,0.049212177895034036,0.059332500868381155,0.049212177895034036,0.049212177895034036,0.049212177895034036,0.049212177895034036
210,0.5,0.30979999999999996,0.0,1.0,0.5638624883420148,0.2180687558289926,0.2180687558289926,0.05105763423406796,0.05105763423406796,0.05105763423406796,0.05105763423406796,0.09153892612745644,0.05105763423406796,0.05105763423406796,0.05105763423406796,0.05105763423406796,0.05105763423406796,0.05105763423406796,0.05105763423406796,0.05105763423406796,0.09153892612745644,0.05105763423406796,0.05105763423406796,0.05105763423406796,0.05105763423406796
218,1.183350357507661,0.4127502553626149,0.12019650137627665,0.8798034986237233,0.39061241091848325,0.2816467658926739,0.32774082318884284,0.053135130586055464,0.05193259084904901,0.05420570238667307,0.05024760306933057,0.055650513241154394,0.05051004044179038,0.053247711903321594,0.0554217622051357,0.054067603613376786,0.06588788899486878,0.05329275544358071,0.05024760306933057,0.050661099411448945,0.06092593288944832,0.05024760306933057,0.05024760306933057,0.08845871475845354,0.0516121409983212
221,0.0,0.97,0.0,1.0,0.3909656220855037,0.3909656220855037,0.2180687558289926,0.049145561581585784,0.049145561581585784,0.049145561581585784,0.049145561581585784,0.049145561581585784,0.049145561581585784,0.049145561581585784,0.049145561581585784,0.0865948614006196,0.08962685347497426,0.0865948614006196,0.049145561581585784,0.049145561581585784,0.049145561581585784,0.049145561581585784,0.049145561581585784,0.049145561581585784,0.049145561581585784
225,1.5454545454545454,0.596090909090909,0.03636363636363637,0.9636363636363636,0.5324266944771946,0.2180687558289926,0.2495045496938128,0.0491170814788836,0.06178611575942571,0.06812063289969678,0.0491170814788836,0.07855802103771159,0.0491170814788836,0.056477316368590595,0.0491170814788836,0.0491170814788836,0.07017206839856865,0.0491170814788836,0.0491170814788836,0.0491170814788836,0.06281183350886164,0.0491170814788836,0.0491170814788836,0.06178611575942571,0.0491170814788836
228,0.14285714285714285,0.5976857142857143,0.0,1.0,0.5144633836972974,0.2674678604737101,0.2180687558289926,0.06019464769560519,0.04949484774730981,0.04949484774730981,0.04949484774730981,0.06106093114542081,0.04949484774730981,0.04949484774730981,0.07014888891603113,0.05944908896773576,0.0841930979416428,0.05944908896773576,0.04949484774730981,0.04949484774730981,0.04949484774730981,0.04949484774730981,0.04949484774730981,0.061060931145420806,0.04949484774730981
229,0.0,0.56,0.0,1.0,0.5638624883420148,0.2180687558289926,0.2180687558289926,0.0439422741317253,0.11362196267470694,0.11362196267470694,0.0439422741317253,0.0439422741317253,0.0439422741317253,0.0439422741317253,0.0439422741317253,0.0439422741317253,0.0439422741317253,0.0439422741317253,0.0439422741317253,0.0439422741317253,0.0439422741317253,0.0439422741317253,0.0439422741317253,0.11362196267470694,0.0439422741317253
230,0.4,0.46832,0.15,0.85,0.35638624883420145,0.28722750233159705,0.35638624883420145,0.04886973315260655,0.04886973315260655,0.04886973315260655,0.04886973315260655,0.06384945308022008,0.06384945308022008,0.04886973315260655,0.09519070437591368,0.06280567086120288,0.04886973315260655,0.06280567086120288,0.04886973315260655,0.04886973315260655,0.06506224990996194,0.04886973315260655,0.04886973315260655,0.04886973315260655,0.04886973315260655
231,20.0,1.125,0.22619047619047616,0.7738095238095238,0.2180687558289926,0.2180687558289926,0.5638624883420148,0.05105763423406796,0.05105763423406796,0.05105763423406796,0.05105763423406796,0.05105763423406796,0.05105763423406796,0.05105763423406796,0.05105763423406796,0.05105763423406796,0.09153892612745644,0.05105763423406796,0.05105763423406796,0.05105763423406796,0.09153892612745644,0.05105763423406796,0.05105763423406796,0.05105763423406796,0.05105763423406796
233,2.3150183150183152,0.7189641025641026,0.030568637711494852,0.9694313622885052,0.4815306472674857,0.2712677916002268,0.24720156113228753,0.055454446748407195,0.05636741060155106,0.059883377291355025,0.049144308317361204,0.06770089813341226,0.04941866216218929,0.05891658696449851,0.05629298581134609,0.05645627767542859,0.07098074475930453,0.055122742232204536,0.049144308317361204,0.051220272004201636,0.057635263915330304,0.049440874558338406,0.049144308317361204,0.05764252515005635,0.050034007040292816
241,3.4444444444444446,0.5003555555555556,0.14814814814814814,0.8518518518518519,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.050267038667140995,0.050267038667140995,0.05800922628302785,0.050267038667140995,0.050267038667140995,0.050267038667140995,0.050267038667140995,0.05926288131011622,0.050267038667140995,0.08499675421195349,0.050267038667140995,0.050267038667140995,0.050267038667140995,0.09399259685492872,0.050267038667140995,0.050267038667140995,0.050267038667140995,0.050267038667140995
248,11.402597402597403,0.6526857142857143,0.05497835497835498,0.945021645021645,0.451591795967657,0.27195868816868435,0.2764495158636587,0.05614097632570472,0.05600542019336484,0.05482937690864631,0.04933201272224403,0.057371894484035145,0.04933201272224403,0.052250139980870046,0.06463522081162536,0.057815282233442275,0.08359066959539019,0.05503271110715616,0.04933201272224403,0.05038347484934503,0.0604585027991682,0.04933201272224403,0.04933201272224403,0.051288405869383755,0.05353786123064803
250,8.0,0.5426666666666667,0.0,1.0,0.5638624883420148,0.21806875582899257,0.21806875582899257,0.04723348892910361,0.07219968880845949,0.07219968880845949,0.04723348892910361,0.07219968880845949,0.04723348892910361,0.04723348892910361,0.07219968880845949,0.07219968880845949,0.04723348892910361,0.07219968880845949,0.04723348892910361,0.04723348892910361,0.04723348892910361,0.04723348892910361,0.04723348892910361,0.04723348892910361,0.04723348892910361
